Sample_ID,Species,Site,Species_Group,Site_Group,Test,Download_link,Ref
Y0038P,Procypris rabaudi,Y_03_A,P_Procypris_rabaudi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0039P,Procypris rabaudi,Y_03_A,P_Procypris_rabaudi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0040P,Procypris rabaudi,Y_03_A,P_Procypris_rabaudi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0041P,Procypris rabaudi,Y_03_A,P_Procypris_rabaudi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0042P,Procypris rabaudi,Y_03_A,P_Procypris_rabaudi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0044P,Hemiculterella sauvagei,Y_03_A,P_Hemiculterella_sauvagei,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0045P,Hemiculterella sauvagei,Y_03_A,P_Hemiculterella_sauvagei,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0046P,Hemiculterella sauvagei,Y_03_A,P_Hemiculterella_sauvagei,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0047P,Hemiculterella sauvagei,Y_03_A,P_Hemiculterella_sauvagei,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0048P,Pseudogyrinocheilus prochilus,Y_03_A,P_Pseudogyrinocheilus_prochilus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/405/GCA_027422405.1_SKLP_Pkaz_1.1/GCA_027422405.1_SKLP_Pkaz_1.1_genomic.fna.gz,Ptychobarbus_kaznakovi
Y0050P,Pseudogyrinocheilus prochilus,Y_03_A,P_Pseudogyrinocheilus_prochilus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/405/GCA_027422405.1_SKLP_Pkaz_1.1/GCA_027422405.1_SKLP_Pkaz_1.1_genomic.fna.gz,Ptychobarbus_kaznakovi
Y0052P,Pseudogyrinocheilus prochilus,Y_03_A,P_Pseudogyrinocheilus_prochilus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/405/GCA_027422405.1_SKLP_Pkaz_1.1/GCA_027422405.1_SKLP_Pkaz_1.1_genomic.fna.gz,Ptychobarbus_kaznakovi
Y0058P,Acrossocheilus yunnanensis,Y_03_A,P_Acrossocheilus_yunnanensis,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/620/275/GCA_029620275.1_ASM2962027v1/GCA_029620275.1_ASM2962027v1_genomic.fna.gz,Acrossocheilus_wenchowensis
Y0061P,Acrossocheilus yunnanensis,Y_03_B,P_Acrossocheilus_yunnanensis,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/620/275/GCA_029620275.1_ASM2962027v1/GCA_029620275.1_ASM2962027v1_genomic.fna.gz,Acrossocheilus_wenchowensis
Y0063P,Onychostoma simum,Y_03_A,P_Onychostoma_simum,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0066P,Onychostoma simum,Y_03_B,P_Onychostoma_simum,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0067P,Onychostoma simum,Y_03_B,P_Onychostoma_simum,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0068P,Onychostoma simum,Y_03_B,P_Onychostoma_simum,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0073P,Ageneiogarra imberba,Y_03_B,P_Ageneiogarra_imberba,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/995/GCA_018148995.1_ASM1814899v1/GCA_018148995.1_ASM1814899v1_genomic.fna.gz,Sinocyclocheilus_maitianheensis
Y0077P,Hemibagrus macropterus,Y_03_B,P_Hemibagrus_macropterus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/097/595/GCF_019097595.1_SWU_Hwy_1.0/GCF_019097595.1_SWU_Hwy_1.0_genomic.fna.gz,Hemibagrus_wyckioides
Y0079P,Hemibagrus macropterus,Y_03_B,P_Hemibagrus_macropterus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/097/595/GCF_019097595.1_SWU_Hwy_1.0/GCF_019097595.1_SWU_Hwy_1.0_genomic.fna.gz,Hemibagrus_wyckioides
Y0080P,Hemibagrus macropterus,Y_03_B,P_Hemibagrus_macropterus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/097/595/GCF_019097595.1_SWU_Hwy_1.0/GCF_019097595.1_SWU_Hwy_1.0_genomic.fna.gz,Hemibagrus_wyckioides
Y0081P,Hemibagrus macropterus,Y_03_B,P_Hemibagrus_macropterus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/097/595/GCF_019097595.1_SWU_Hwy_1.0/GCF_019097595.1_SWU_Hwy_1.0_genomic.fna.gz,Hemibagrus_wyckioides
Y0083P,Acrossocheilus monticola,Y_03_B,P_Acrossocheilus_monticola,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/620/275/GCA_029620275.1_ASM2962027v1/GCA_029620275.1_ASM2962027v1_genomic.fna.gz,Acrossocheilus_wenchowensis
Y0084P,Acrossocheilus monticola,Y_03_B,P_Acrossocheilus_monticola,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/620/275/GCA_029620275.1_ASM2962027v1/GCA_029620275.1_ASM2962027v1_genomic.fna.gz,Acrossocheilus_wenchowensis
Y0087P,Siniperca knerii,Y_03_B,P_Siniperca_knerii,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0088P,Siniperca knerii,Y_03_B,P_Siniperca_knerii,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0090P,Siniperca knerii,Y_03_B,P_Siniperca_knerii,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0091P,Siniperca knerii,Y_03_B,P_Siniperca_knerii,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0092P,Rhinogobio typus,Y_03_B,P_Rhinogobio_typus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/749/465/GCA_018749465.1_ASM1874946v1/GCA_018749465.1_ASM1874946v1_genomic.fna.gz,Paracanthobrama_guichenoti
Y0093P,Rhinogobio typus,Y_03_B,P_Rhinogobio_typus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/749/465/GCA_018749465.1_ASM1874946v1/GCA_018749465.1_ASM1874946v1_genomic.fna.gz,Paracanthobrama_guichenoti
Y0094P,Rhinogobio typus,Y_03_B,P_Rhinogobio_typus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/749/465/GCA_018749465.1_ASM1874946v1/GCA_018749465.1_ASM1874946v1_genomic.fna.gz,Paracanthobrama_guichenoti
Y0097P,Tachysurus crassilabris,Y_03_B,P_Tachysurus_crassilabris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0098P,Tachysurus crassilabris,Y_03_B,P_Tachysurus_crassilabris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0099P,Tachysurus crassilabris,Y_03_B,P_Tachysurus_crassilabris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0101P,Tachysurus crassilabris,Y_03_B,P_Tachysurus_crassilabris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0102P,Spinibarbus sinensis,Y_03_B,P_Spinibarbus_sinensis,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/415/GCA_027422415.1_SKLP_Slan_1.0/GCA_027422415.1_SKLP_Slan_1.0_genomic.fna.gz,Schizothorax_lantsangensis
Y0103P,Spinibarbus sinensis,Y_03_B,P_Spinibarbus_sinensis,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/415/GCA_027422415.1_SKLP_Slan_1.0/GCA_027422415.1_SKLP_Slan_1.0_genomic.fna.gz,Schizothorax_lantsangensis
Y0104P,Spinibarbus sinensis,Y_03_B,P_Spinibarbus_sinensis,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/415/GCA_027422415.1_SKLP_Slan_1.0/GCA_027422415.1_SKLP_Slan_1.0_genomic.fna.gz,Schizothorax_lantsangensis
Y0106P,Spinibarbus sinensis,Y_03_B,P_Spinibarbus_sinensis,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/415/GCA_027422415.1_SKLP_Slan_1.0/GCA_027422415.1_SKLP_Slan_1.0_genomic.fna.gz,Schizothorax_lantsangensis
Y0108P,Platysmacheilus nudiventris,Y_03_B,P_Platysmacheilus_nudiventris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0109P,Platysmacheilus nudiventris,Y_03_B,P_Platysmacheilus_nudiventris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0110P,Platysmacheilus nudiventris,Y_03_B,P_Platysmacheilus_nudiventris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0111P,Platysmacheilus nudiventris,Y_03_B,P_Platysmacheilus_nudiventris,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0112P,Hemibarbus labeo,Y_03_B,P_Hemibarbus_labeo,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0113P,Hemibarbus labeo,Y_03_B,P_Hemibarbus_labeo,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0114P,Hemibarbus labeo,Y_03_B,P_Hemibarbus_labeo,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0116P,Hemibarbus labeo,Y_03_B,P_Hemibarbus_labeo,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0119P,Carassius auratus,Y_03_B,P_Carassius_auratus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/295/GCF_003368295.1_ASM336829v1/GCF_003368295.1_ASM336829v1_genomic.fna.gz,Carassius_auratus
Y0120P,Carassius auratus,Y_03_A,P_Carassius_auratus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/295/GCF_003368295.1_ASM336829v1/GCF_003368295.1_ASM336829v1_genomic.fna.gz,Carassius_auratus
Y0125P,Sinogastromyzon sichangensis,Y_03_B,P_Sinogastromyzon_sichangensis,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0131P,Tachysurus vachellii,Y_03_B,P_Tachysurus_vachellii,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/014/155/GCA_030014155.1_HZAU_Pvac_v1/GCA_030014155.1_HZAU_Pvac_v1_genomic.fna.gz,Tachysurus_vachellii
Y0136P,Tachysurus fulvidraco,Y_03_B,P_Tachysurus_fulvidraco,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0142P,Hemiculter tchangi,Y_03_B,P_Hemiculter_tchangi,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0144P,Saurogobio punctatus,Y_03_B,P_Saurogobio_punctatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0146P,Saurogobio punctatus,Y_03_B,P_Saurogobio_punctatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0147P,Saurogobio punctatus,Y_03_B,P_Saurogobio_punctatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0148P,Squalidus argentatus,Y_03_B,P_Squalidus_argentatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0149P,Squalidus argentatus,Y_03_B,P_Squalidus_argentatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0150P,Squalidus argentatus,Y_03_B,P_Squalidus_argentatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0151P,Pseudorasbora parva,Y_03_A,P_Pseudorasbora_parva,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0152P,Paramisgurnus dabryanus,Y_03_A,P_Paramisgurnus_dabryanus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/506/205/GCA_030506205.1_PD_contigs_1.0/GCA_030506205.1_PD_contigs_1.0_genomic.fna.gz,Paramisgurnus_dabryanus
Y0154P,Zacco platypus,Y_03_A,P_Zacco_platypus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/145/GCA_019925145.1_ASM1992514v1/GCA_019925145.1_ASM1992514v1_genomic.fna.gz,Hypophthalmichthys_nobilis
Y0155P,Zacco platypus,Y_03_A,P_Zacco_platypus,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/145/GCA_019925145.1_ASM1992514v1/GCA_019925145.1_ASM1992514v1_genomic.fna.gz,Hypophthalmichthys_nobilis
Y0156P,Opsariichthys bidens,Y_03_A,P_Opsariichthys_bidens,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/145/GCA_019925145.1_ASM1992514v1/GCA_019925145.1_ASM1992514v1_genomic.fna.gz,Hypophthalmichthys_nobilis
Y0157P,Opsariichthys bidens,Y_03_A,P_Opsariichthys_bidens,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/145/GCA_019925145.1_ASM1992514v1/GCA_019925145.1_ASM1992514v1_genomic.fna.gz,Hypophthalmichthys_nobilis
Y0158P,Opsariichthys bidens,Y_03_A,P_Opsariichthys_bidens,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/145/GCA_019925145.1_ASM1992514v1/GCA_019925145.1_ASM1992514v1_genomic.fna.gz,Hypophthalmichthys_nobilis
Y0159P,Opsariichthys bidens,Y_03_A,P_Opsariichthys_bidens,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/145/GCA_019925145.1_ASM1992514v1/GCA_019925145.1_ASM1992514v1_genomic.fna.gz,Hypophthalmichthys_nobilis
Y0160P,Saurogobio dabryi,Y_03_A,P_Saurogobio_dabryi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0161P,Saurogobio dabryi,Y_03_A,P_Saurogobio_dabryi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0162P,Saurogobio dabryi,Y_03_A,P_Saurogobio_dabryi,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0164P,Glyptothorax sinensis,Y_03_A,P_Glyptothorax_sinensis,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0165P,Jinshaia sinensis,Y_03_A,P_Jinshaia_sinensis,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0166P,Jinshaia sinensis,Y_03_A,P_Jinshaia_sinensis,Y_03_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0167P,Silurus asotus,Y_03_B,P_Silurus_asotus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/362/625/GCA_024362625.1_ASM2436262v1/GCA_024362625.1_ASM2436262v1_genomic.fna.gz,Silurus_asotus
Y0168P,Silurus asotus,Y_03_B,P_Silurus_asotus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/362/625/GCA_024362625.1_ASM2436262v1/GCA_024362625.1_ASM2436262v1_genomic.fna.gz,Silurus_asotus
Y0169P,Pseudobagrus truncatus,Y_03_B,P_Pseudobagrus_truncatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0170P,Pseudobagrus truncatus,Y_03_B,P_Pseudobagrus_truncatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0171P,Pseudobagrus truncatus,Y_03_B,P_Pseudobagrus_truncatus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0172P,Carassius auratus,Y_03_B,P_Carassius_auratus,Y_03_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/368/295/GCF_003368295.1_ASM336829v1/GCF_003368295.1_ASM336829v1_genomic.fna.gz,Carassius_auratus
Y0191P,Sinibrama taeniatus,Y_04_A,P_Sinibrama_taeniatus,Y_04_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0192P,Sinibrama taeniatus,Y_04_A,P_Sinibrama_taeniatus,Y_04_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0193P,Sinibrama taeniatus,Y_04_A,P_Sinibrama_taeniatus,Y_04_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0194P,Spinibarbus sinensis,Y_04_A,P_Spinibarbus_sinensis,Y_04_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/415/GCA_027422415.1_SKLP_Slan_1.0/GCA_027422415.1_SKLP_Slan_1.0_genomic.fna.gz,Schizothorax_lantsangensis
Y0195P,Ctenopharyngodon idella,Y_04_A,P_Ctenopharyngodon_idella,Y_04_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/924/925/GCF_019924925.1_HZGC01/GCF_019924925.1_HZGC01_genomic.fna.gz,Ctenopharyngodon_idella
Y0196P,Cyprinus carpio,Y_04_B,P_Cyprinus_carpio,Y_04_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0197P,Silurus asotus,Y_04_B,P_Silurus_asotus,Y_04_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/362/625/GCA_024362625.1_ASM2436262v1/GCA_024362625.1_ASM2436262v1_genomic.fna.gz,Silurus_asotus
Y0202P,Procypris rabaudi,Y_04_C,P_Procypris_rabaudi,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0203P,Saurogobio dabryi,Y_04_C,P_Saurogobio_dabryi,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0204P,Saurogobio dabryi,Y_04_C,P_Saurogobio_dabryi,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0206P,Saurogobio dabryi,Y_04_C,P_Saurogobio_dabryi,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/357/685/GCA_949357685.1_fGobGob1.1/GCA_949357685.1_fGobGob1.1_genomic.fna.gz,Gobio_gobio
Y0211P,Cyprinus carpio,Y_04_C,P_Cyprinus_carpio,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0212P,Cyprinus carpio,Y_04_C,P_Cyprinus_carpio,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0213P,Cyprinus carpio,Y_04_C,P_Cyprinus_carpio,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0214P,Tachysurus nitidus,Y_04_C,P_Tachysurus_nitidus,Y_04_C,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/014/155/GCA_030014155.1_HZAU_Pvac_v1/GCA_030014155.1_HZAU_Pvac_v1_genomic.fna.gz,Tachysurus_vachellii
